tsne_1,tsne_2,row_id,Cover_Type
-29.592573,-42.240376,3114,4
9.224907,71.17414,11867,5
-26.101215,-7.319965,351824,3
49.40813,-29.377733,542010,7
28.687555,2.144185,498666,1
-12.945174,-21.728424,578228,6
54.082737,24.064535,195945,1
-32.55129,24.50694,345169,5
15.295739,70.44197,234184,5
57.991077,34.991558,94888,1
45.469376,-25.236423,541536,7
-11.321821,-48.886288,261168,4
43.539757,53.103767,161421,2
-12.851191,-63.91205,271154,6
52.396492,11.470552,199176,2
-9.303003,-5.638524,406983,3
-5.911584,-11.801563,10969,3
12.745905,63.457455,217378,5
-48.98459,10.084552,302727,6
-66.619354,-0.36503324,12030,3
17.924088,-15.866831,272029,5
-70.581764,-17.40068,3434,4
-22.101397,-17.877075,577703,3
50.611362,51.21767,94950,2
-10.053211,3.381733,560298,6
8.128899,18.49827,458117,7
-9.768063,19.645288,459893,1
35.985382,2.6955929,480389,7
20.675413,7.529262,388097,7
66.24649,-7.9333916,204561,1
19.747894,26.581825,346566,1
-34.73965,31.353,572246,6
29.275263,-27.399729,531086,1
62.0092,-21.460371,295581,7
33.50925,16.825758,459583,7
-46.75747,-34.729927,4019,4
35.52449,2.996609,482026,7
34.824497,47.494427,115999,2
19.82727,6.2346053,376812,7
-5.3584657,31.14131,366595,1
62.66704,36.501183,89764,1
-6.625792,-58.327232,331805,3
15.305633,-0.31300503,403486,5
-16.62111,12.177485,342598,2
-3.309491,37.998215,319026,7
-4.2931504,-18.883621,579058,3
62.32888,-5.4798436,153517,1
-4.6463485,-24.536802,571609,3
63.929386,18.704039,50822,1
-15.323315,-62.349903,274833,4
-28.376444,17.52064,359762,2
3.933579,-67.597435,251849,3
-14.517374,9.745487,386347,5
-43.41745,-14.520455,249953,3
54.332165,15.398892,268784,1
21.276518,-32.849934,255822,5
-39.415936,-25.625565,270746,4
-9.905349,31.183079,246252,2
-82.28024,-3.904931,262704,4
-28.632196,21.941442,324736,2
32.264866,-6.4685044,449941,7
27.615028,62.12888,2681,5
-28.728703,-1.2204837,372772,6
-33.089386,2.6278162,572633,3
-81.51411,-3.530453,3672,4
6.624709,68.784035,183066,5
-30.011845,26.859055,367805,6
-14.6267,12.531981,390253,5
50.01247,35.12868,221053,1
-11.837433,-41.53704,271698,3
52.47808,50.62527,94395,2
38.3639,43.520557,191983,1
-51.411053,-36.00783,259482,3
70.47999,28.697653,75458,2
-78.00004,-15.581974,5437,4
11.941515,26.23164,440828,1
0.049365886,18.772224,508187,2
55.962986,0.84472954,63582,2
-2.145935,13.794807,467423,2
-5.0854864,-50.08741,242558,6
23.992699,-49.456627,224269,6
4.2029705,-18.003782,434251,2
3.0182235,19.876856,410728,7
-39.766018,-22.96046,300508,4
24.169306,-33.569473,212897,2
-19.015284,-6.0023317,575743,6
62.99057,-8.1687,201480,1
-11.096709,-8.232456,400905,3
62.294632,6.5849686,151003,2
26.51867,-5.439776,420567,1
45.224033,-3.2886956,474849,7
-70.52267,-16.69638,12489,4
20.669355,20.495977,479571,7
-37.36182,-22.800364,301795,6
-23.45704,-5.827627,354297,3
15.575422,70.85678,233686,5
-51.734478,-11.049846,277176,3
59.39755,-8.0133705,874,5
-8.068403,-69.75929,285272,3
-18.890259,-6.446041,577718,3
-52.25405,15.701493,245496,6
-38.225204,-25.302177,273315,3
-6.523097,-72.26121,261093,3
-67.55118,-25.075888,12788,4
-1.8899734,20.333773,371033,5
-78.80371,-4.100904,3568,4
-59.78739,22.35128,255514,3
-26.225103,-10.801,576878,3
34.62877,32.943127,453095,7
13.574844,37.820988,514384,7
50.25637,-6.3506646,145611,1
43.000225,-21.872032,537323,1
-57.328743,3.8526726,280748,3
58.877357,-14.892081,133521,1
33.613144,3.3004222,496834,7
28.604313,16.653282,448032,1
-50.083233,12.403699,283697,6
-3.099721,36.354626,324438,7
-16.279913,12.720076,342592,2
23.593843,67.20594,244662,5
0.48149288,12.583152,5780,5
-18.796507,6.293574,339461,5
-3.0459788,-67.037285,237863,6
9.3866825,-38.46292,352915,5
51.087635,19.306807,154946,2
17.52723,-40.385796,419679,6
-11.512008,-40.588436,286951,3
-52.650936,11.89739,6162,6
-5.8527265,27.948599,444764,2
45.785362,16.857397,203391,1
-63.45345,5.839839,223901,3
3.4409575,-4.258598,3222,5
28.246521,49.14568,432378,1
-34.81614,31.402742,579509,6
-25.379766,-4.5404935,6939,5
71.891075,22.678303,32087,2
-32.321697,19.311834,575611,6
38.8744,41.78812,220018,1
59.480576,-15.934945,194635,1
-7.8616753,44.77859,485243,7
38.54396,51.312317,177913,1
64.47483,25.20724,31286,1
-8.2034025,-67.36293,285384,6
12.78536,63.21369,217658,5
2.3038063,20.82798,404546,7
33.151974,17.900805,464594,7
-11.45534,42.44126,406947,7
-5.659255,21.279377,422672,1
34.157692,-29.161926,472539,7
-60.345734,-18.77864,4635,4
-12.441776,-9.505283,575294,3
-1.0003974,-10.8664255,13557,5
1.659569,-13.010344,6660,5
24.72305,64.45401,73894,5
-41.834263,-43.325443,12865,4
24.495432,-8.538899,438260,1
-19.82969,-11.929585,574579,3
-32.06789,26.77312,340718,2
14.637794,26.155348,370912,2
-59.427185,14.503402,313090,3
-41.20241,-45.2636,4076,4
-9.029502,-69.27108,3965,4
-69.60314,-5.255896,3563,4
62.629288,-5.80335,131227,2
4.6835594,49.92344,448977,7
49.388783,-29.385786,541765,7
6.748369,-65.99117,10729,3
-69.56921,-6.4069347,3698,4
-9.261519,-63.723946,288768,6
-0.56552017,-67.21481,268745,6
28.401361,-48.98329,513071,2
65.481064,22.790197,82651,1
19.53085,25.953922,332664,1
-21.506178,41.410984,280550,5
2.7375977,36.85238,520376,7
28.24884,63.319992,233681,5
-33.44424,-57.225906,295385,6
62.996876,-8.9087,207276,1
-53.445267,-29.875463,5696,4
-37.195618,-34.884956,269085,4
-6.1767926,21.074419,408795,1
-60.4656,19.856623,242489,6
-56.576847,13.190063,13008,4
-78.61083,-14.3232155,12991,4
-44.216118,-14.238122,239223,3
67.98379,33.05617,55502,2
-50.239304,-2.5195217,12839,4
59.42212,17.543493,185543,1
-34.04908,27.401327,6995,6
10.0966215,74.00009,199970,5
16.81812,-24.096437,239882,5
31.53155,-38.95754,222900,2
-43.866577,-23.162146,256229,3
-0.5982303,-67.65981,277360,6
6.097621,19.867247,518063,1
25.402111,-24.286705,293393,2
-5.3793855,-73.49518,4992,6
-72.78503,-0.67078125,250603,3
10.968616,-67.80425,3746,6
-77.55638,-0.6922494,3053,4
-29.360003,-56.4208,6281,4
-12.922553,12.428325,8133,3
21.892113,-7.4319005,489570,2
15.281618,39.263226,528076,7
4.3485417,-27.204369,370120,5
58.87428,33.567398,275075,7
52.441452,11.117233,192406,1
63.990692,-16.480665,263819,1
-20.449362,-12.337374,579003,3
2.2486663,12.816411,307009,2
-70.26492,-27.857046,286448,4
4.6350126,0.16053961,309565,5
-10.652941,2.9695468,559833,6
3.5602458,24.63229,299247,2
16.562002,-31.934599,244698,5
66.75593,-2.9544485,157086,2
-4.9892106,-66.22438,300904,6
64.09392,12.795545,48373,2
-19.746351,30.798624,514692,5
59.045265,-15.274992,133886,1
-17.547699,33.690357,449610,1
21.70017,-29.32662,248448,5
7.0872874,66.56346,1244,5
-29.68797,11.038324,1623,5
18.867338,27.518843,333358,1
2.5764198,37.587635,520836,7
-35.181606,4.556308,573337,3
3.3990772,-4.743398,262059,5
5.0591373,-74.44911,278363,3
22.983557,-40.163017,369041,2
8.48234,77.03976,11880,5
19.614948,1.625631,8474,5
-50.61193,-21.361113,291661,3
-50.422928,-21.490366,5764,4
29.960455,1.38944,492239,1
-58.58919,-8.7656,12403,4
-75.69993,-4.386846,12397,4
23.762104,-45.526955,2225,6
15.028561,-14.290591,403809,1
-17.264076,50.364433,392986,5
-21.590883,-2.749566,387052,3
-3.4128091,-62.74855,286006,6
60.40261,28.693512,54929,1
45.672466,-2.603537,476134,7
-23.862738,5.5514345,344026,5
59.242523,-15.742399,194940,1
-20.51242,-55.906544,296919,6
54.968414,-6.731448,214597,1
59.71511,32.099567,291796,7
-30.107803,22.410398,353070,3
-1.451332,-35.908566,568249,6
-4.0092244,-29.435051,571303,6
5.133156,-18.095089,229940,2
16.157185,-6.9534583,376094,7
27.757935,18.04905,456089,1
-57.673653,27.278101,238352,6
34.985817,38.553967,269264,7
73.63363,31.396141,24900,2
8.641738,31.99564,374220,7
55.360775,-15.81439,66098,2
-10.310938,55.632133,498906,2
1.0957029,14.262565,425336,2
-19.680408,-50.915215,294988,6
-43.53856,-1.3624978,296021,6
7.65012,74.50015,208188,5
2.6136558,32.72175,355222,7
1.0392724,-18.56047,570934,3
6.652394,-21.315668,433091,2
52.208305,-1.2820066,5707,7
22.721445,-14.974752,364140,2
6.273266,61.628147,217085,5
71.28413,30.43865,60927,2
-67.92353,-9.4407625,4043,4
46.865326,53.68274,60413,2
19.222265,-13.540852,441381,1
19.57571,-44.592583,417255,6
35.9935,-13.737281,375411,7
-46.80222,-15.657381,13179,4
-14.0513525,-61.538063,300497,6
-21.137468,-15.823129,572803,3
3.6233332,19.77567,426601,7
6.6013064,-63.35752,276564,3
32.55411,37.257774,466715,7
21.587782,-15.306357,245268,2
-72.265884,-10.807439,5476,4
35.048203,38.53053,270286,7
27.125858,64.86031,2521,5
-81.46179,-0.03844666,255537,4
11.310455,47.066124,534351,7
58.45926,-9.664939,145823,2
33.765125,0.7736987,480384,7
19.191158,-42.751484,414585,6
-14.081442,-42.489082,6268,6
-60.234367,24.08841,250053,6
-38.572273,-46.311596,6117,4
-33.9696,2.3466914,577828,3
-27.125744,18.07695,378414,6
-24.00362,7.074539,308132,5
27.066254,35.160244,322837,1
-1.7322966,-70.7863,272749,3
-39.12519,-44.939274,12680,4
61.858532,14.952602,28273,2
-24.919043,33.379177,504921,5
27.645828,-21.985025,7782,5
-9.137504,-63.747746,295960,6
11.451586,71.65154,214426,5
-15.32465,-38.50053,3370,4
18.13707,65.49696,71850,5
-56.764534,23.39488,270660,3
35.02517,3.6946447,485532,7
30.890514,-7.241912,539715,1
-9.520505,5.592724,333757,5
33.73917,46.422104,278042,1
30.242287,-30.919714,355261,1
-33.41192,-55.646233,4082,4
5.994966,-19.350992,419613,5
0.17812558,-14.3734255,328118,5
43.08971,53.820274,49390,2
24.515566,-4.6003,443671,2
-23.169146,-11.707249,355509,3
-16.425077,51.181423,365186,5
2.102664,32.15342,350945,7
49.367283,-29.435596,541520,7
-18.737976,-33.074085,270691,4
36.078407,-19.392345,366987,7
6.221881,1.2113516,425108,2
24.280396,61.895008,251416,5
28.374075,31.355717,340217,7
41.973408,48.40303,213466,2
20.743425,41.962845,525196,1
60.458546,18.202192,48313,1
8.287389,-38.270836,11154,6
16.684233,-32.159275,243691,5
-11.499904,-46.55362,12522,3
-61.20541,15.234058,5768,6
62.59283,36.5195,91181,1
-33.651974,2.576134,578356,3
-68.417984,-11.020613,4092,4
23.260292,68.26851,246227,5
-41.526493,-20.756578,289709,3
49.369595,-29.412481,541274,7
-25.056671,-56.866707,5589,4
13.350495,26.926535,371503,2
71.69208,26.395987,80260,1
-77.15093,-2.147712,3374,4
5.790905,19.745483,516929,2
-17.124973,-71.20372,278336,6
16.414291,-45.06855,7738,6
25.323505,65.38999,2410,5
-25.579542,-36.53293,12459,4
-41.09095,-32.27767,12807,4
6.7775016,-58.952065,261158,3
-29.689272,1.7512896,374479,6
12.660645,63.567913,217659,5
16.172878,47.5648,529992,1
-49.27906,-0.600041,301384,6
5.6983585,69.48706,189490,5
13.159604,21.115438,370280,7
48.72547,25.426937,183237,1
73.38772,26.08724,70976,1
72.053444,22.540174,70437,2
16.714735,24.91624,376932,2
66.34814,-1.6310259,137556,2
63.847366,-5.492234,29982,1
-79.84156,-3.6358638,283651,3
-6.6622605,-50.977753,286981,6
3.535288,-68.83919,335361,3
-10.810869,-44.6826,256197,6
57.5273,-11.863141,47798,2
59.47962,-16.753807,316919,1
-45.44478,-15.5266905,297248,3
-17.521149,-2.2138548,393439,6
19.70355,67.13429,72761,5
-76.187485,4.263013,228172,3
-38.66823,-47.233837,6341,4
52.72684,45.441605,95187,2
22.900208,-28.744234,333639,1
-20.437393,-14.973475,575772,3
-18.482897,46.669205,8555,5
-54.035053,-4.6428876,12544,4
-49.509933,-2.7387602,4644,4
67.57272,7.611784,46078,2
17.9232,-19.288769,252155,5
-28.835482,16.257318,350643,6
38.52289,36.84395,447293,1
-6.5282073,-18.199186,343931,1
-2.2910454,-13.659089,6758,5
12.957442,25.475243,469985,7
-32.930332,-54.847168,3866,4
-8.812854,16.674828,455594,1
64.326706,19.46668,103460,1
-9.797308,1.1415118,559995,6
53.054462,-18.132473,73926,2
56.3396,44.094627,101852,5
-26.348639,-35.594368,3361,4
-8.313363,-64.669235,292635,6
-59.617306,16.087914,303728,6
15.632625,-13.622041,475057,1
-78.3075,-4.16021,3669,4
-44.54744,-2.358535,300527,6
-67.80121,-20.023628,3480,4
19.560545,51.806984,459240,7
60.559315,-1.4194589,177994,1
27.799362,-21.41931,377696,2
54.42336,9.673147,190828,1
-39.338196,-47.062607,2597,4
21.806763,67.662865,299893,1
36.93555,57.04994,187369,5
66.427986,-11.919588,329766,1
-2.8143284,36.593918,326529,7
43.775,27.092339,380493,1
-24.894316,-7.1997967,354291,6
9.598119,76.40239,196211,5
-62.600994,2.2619889,13459,4
-73.12195,-24.166727,5183,4
-46.37871,-28.60951,4206,4
59.648125,36.731247,127049,1
56.98998,22.512749,143216,1
5.527572,67.42183,177140,5
-18.196522,-47.02426,331091,3
-7.8448563,-5.695665,396079,3
-1.0599136,11.136072,307387,2
21.266592,-7.9237237,260958,2
-17.339529,-34.567436,289665,6
-0.30776134,-62.81695,283533,3
-40.909252,-32.621235,4380,4
-43.583782,-1.4708686,6273,6
61.125534,-11.342552,191956,1
25.554178,50.184616,283824,7
-28.16669,25.980394,372668,2
-37.379463,-35.84917,4217,4
29.019976,-14.078757,412091,7
-50.53042,-21.400965,289737,4
-37.22394,30.105326,579784,6
-61.067,5.525963,236890,6
-80.591774,1.0948963,2982,4
43.588707,-8.368973,462160,7
-31.18733,3.6629112,580049,3
64.641235,1.1765715,148561,1
-61.33926,5.4420457,235475,6
-34.289658,33.215458,11242,6
-51.091385,-2.0331388,5099,4
-61.138874,23.282406,270668,3
59.935875,-14.165447,149922,1
-16.928476,-40.616203,296479,6
0.47568828,-54.53503,289668,6
29.227144,-8.206074,460054,7
-51.798943,-13.070776,247771,3
17.564005,64.64639,240286,5
1.470012,32.51778,360110,7
-13.116977,51.04822,7755,5
32.565113,-9.83303,443778,1
-1.0693325,12.502334,325197,2
30.23941,40.17274,13970,7
42.48746,-29.921146,466779,2
-20.400091,-44.1983,3555,4
-19.436512,-8.517073,349357,3
-57.699635,-15.498667,302824,6
-11.83285,-41.447655,281852,3
16.449823,-47.047165,15083,3
45.17831,-26.344936,508266,1
33.946304,3.0922627,492519,7
-26.466011,-0.75755036,383779,3
-57.84752,27.190994,237406,6
-18.762144,-7.0918083,6920,5
-59.301167,23.787504,256057,3
6.525807,11.7189245,441710,1
-35.20176,29.746284,579933,6
-78.17525,0.7792514,12367,4
-22.475475,-41.644184,3418,4
54.62812,45.311123,128907,2
-80.0686,-13.275088,5334,4
38.378418,40.32547,467680,7
26.001947,-48.256,224325,6
-13.845396,9.321852,560577,1
-2.565099,-61.920383,298169,6
-81.59633,-3.1865706,3704,4
-53.369606,-5.874927,266304,4
-32.547577,19.657055,578478,3
7.0863824,-74.744545,272714,3
-56.480198,19.437737,276791,6
76.37777,26.539803,16246,2
-75.12736,6.523819,236887,3
-25.324242,-36.997314,261684,4
-31.443832,0.91802317,574590,6
35.149708,56.468693,139279,2
-26.171528,-9.792212,373922,3
-54.021378,16.106812,6034,6
33.543915,27.386147,560694,1
-6.25317,28.087555,256558,2
-1.7945384,-37.012856,567836,6
-78.00098,1.7101017,241165,3
36.15809,-12.806852,378726,7
-0.37813944,-73.16028,287013,3
47.412632,27.946388,183248,1
-2.4241574,-60.13097,269652,3
23.341831,-30.5073,269015,2
56.867336,26.03611,164639,2
-15.838461,52.235794,394926,5
40.064056,55.39224,176321,5
15.777262,-31.405294,238482,5
-24.633919,22.556116,389652,6
61.43013,7.1665306,102060,2
22.018194,-34.332493,323865,2
21.472614,5.7059608,381491,7
2.6634133,-68.34203,306170,6
17.826347,38.285942,541295,7
-50.12172,-1.8742728,282451,4
25.896658,-28.584673,518002,7
19.359766,61.3636,368978,7
-2.0621147,40.770794,324446,7
6.0916266,77.31791,185181,5
54.78152,36.920242,6968,7
20.165192,21.66453,481220,7
52.096863,3.203683,259660,7
-55.06828,19.862999,247717,3
6.790268,-65.96351,565921,3
46.425243,39.55311,589,5
-36.722195,29.54117,579838,6
65.59177,15.152003,96973,2
-42.133488,-21.313118,280191,3
-4.342199,-62.862587,288243,6
-0.20413649,-10.872402,323958,5
6.577612,68.91347,306383,1
19.973028,-51.20356,579558,6
-24.618523,33.291843,242800,2
43.657135,-7.9804053,462158,7
20.855667,-32.99638,255213,5
-23.002552,35.99729,382584,2
2.0289204,20.84828,368058,1
5.848308,3.2576196,401413,2
-74.03593,-20.642973,13120,4
26.99535,-18.471653,346106,2
46.088898,-0.36674696,476147,7
-55.672,18.500902,277960,6
43.027714,43.15296,324954,1
42.391167,34.14758,214974,7
-49.662582,-0.40637514,300135,6
59.978645,-7.1563625,892,5
22.327452,8.0738945,384140,7
-41.060036,-32.349953,4574,4
30.922848,38.84095,228720,7
3.7604833,22.065935,398454,7
-59.067696,-0.022914983,281403,4
34.293922,39.60698,223084,7
22.872599,65.51816,175429,2
-34.119144,-57.18803,13263,4
-57.649277,20.949617,251299,6
9.157095,-36.16176,426332,5
-3.3501048,14.886972,343659,1
-16.698095,25.77473,423738,1
66.5176,-12.166475,329060,1
3.6775477,-59.485172,295510,6
-57.09319,20.28665,297312,3
-3.7684247,-58.8113,6420,6
57.468864,20.449066,159510,1
1.1630177,-57.134117,5239,6
65.96157,-11.352822,338933,7
-29.684687,12.008742,229588,6
42.591824,34.931873,214664,7
58.543827,27.543812,55914,1
23.85313,61.958958,2815,5
4.934467,-70.76223,283676,6
-23.356068,-9.103778,360400,3
3.6875155,-4.9308896,261543,5
66.59676,-13.217524,336181,1
46.035656,39.90862,303833,1
10.788897,44.36455,541756,7
-27.152105,19.932407,352889,5
-9.991115,54.60302,220971,2
-1.2795098,-12.433426,6725,5
-29.325132,20.280436,353078,6
30.670553,39.079617,228250,7
8.7131405,-19.353727,553535,2
-58.555782,-19.903337,241077,3
26.534597,-1.9525182,408996,5
-18.737404,-4.752672,7898,5
-25.75775,0.74928737,577008,3
38.158806,47.58294,213757,2
-10.409461,-73.26873,5770,4
-0.51522595,19.402918,443316,1
43.496902,39.741085,313200,1
-12.4374695,-64.95755,276212,6
35.31837,-14.130168,376072,7
-24.627129,-30.958414,13544,3
-79.71056,-3.7726636,3670,4
7.007945,10.225772,428163,1
-72.30716,-16.533945,271707,4
25.784012,-48.47785,11992,6
-17.962055,-7.78562,573876,3
-55.05592,18.366093,274281,3
-12.590233,-44.966885,263145,3
-73.30012,-3.641551,12502,4
13.34729,-8.757704,381445,7
-32.14681,28.871798,579034,3
-49.459076,-14.118404,281237,6
-42.917534,-43.35054,12607,4
48.66443,40.208138,105721,2
30.917076,28.852907,552345,7
-8.545538,-14.830466,575258,3
43.330105,-26.684727,498890,1
8.291575,76.449196,209620,5
62.41166,-4.467988,11652,5
-31.527557,-4.8822594,567970,6
14.041158,-7.468748,374813,7
17.070196,64.22995,71543,5
53.568752,28.835318,123107,2
-11.214134,-14.352184,351173,3
59.32063,-8.09264,135465,5
-11.284523,26.935638,274180,5
-11.564065,-8.835752,577729,3
-5.7570057,-72.887566,261610,3
-19.276102,-50.46306,5849,3
51.549587,51.315582,117112,2
-7.547445,-70.07926,273162,3
-34.1675,31.559261,579283,3
-37.821465,-18.385643,327610,3
-21.474203,41.302235,282269,5
37.838623,48.68174,57449,2
18.81096,38.32274,530331,1
59.282986,24.18914,177729,1
-0.8731237,-18.489077,577789,3
42.28843,-28.877644,473060,2
15.558601,67.925896,227883,5
5.076597,-71.550156,272827,6
-51.646957,4.8142157,245004,3
-71.54332,-25.791426,5184,4
-40.441437,-33.056133,12934,4
-31.840115,27.510012,365605,6
71.284584,30.912348,56114,2
-3.3865788,56.604053,387341,7
-65.94331,-8.126712,268188,4
29.069958,18.17571,450935,7
-8.5546,26.71285,257558,2
28.275692,-32.071926,344943,2
-9.070265,-0.84576595,10670,6
18.747189,-32.983322,295283,2
-58.671738,-4.8677554,3608,4
-25.45925,-4.2531953,343380,5
-44.38829,-41.771606,5662,4
10.588817,-32.376675,323214,2
11.865707,-69.22833,241608,6
4.3583484,3.2934747,425082,2
9.172792,-70.97639,248850,3
-77.35381,-14.2723465,4547,4
-23.639385,-44.70385,256670,3
-6.928018,27.335535,243874,2
2.3626454,9.106727,388513,5
-23.10406,11.081717,6636,1
-26.390474,-0.4784876,573963,3
27.62295,62.348083,234668,5
18.914085,1.1714234,8510,5
-31.874731,-58.334633,3897,4
-17.45374,44.640522,391083,5
21.134424,66.32241,2348,5
-12.427259,-44.527252,3526,3
-42.31048,-44.743904,268633,4
-4.5899286,11.266841,208462,5
3.6783264,40.206238,499059,7
-36.283577,31.797844,569940,6
-14.654284,-61.18976,305282,6
40.923965,-6.4634457,486195,7
-74.2904,6.3136654,241064,3
0.7550711,-36.829533,577124,6
-25.58101,-6.587308,574624,3
61.991554,20.889912,95334,2
-2.2467453,-15.076334,6689,5
54.830185,-7.0899286,214919,1
35.03614,-19.025942,365306,7
17.260002,-44.54687,230077,6
64.28978,13.406776,18658,2
-17.559801,-71.307106,3834,4
46.180458,31.679264,210689,1
-16.625929,-72.4593,12796,4
-25.29604,-40.13615,282947,6
18.694593,35.197624,14795,7
-20.987368,11.4212675,322593,2
38.760704,59.61717,194691,5
50.459476,49.93205,69302,2
-57.369667,-25.971092,4166,4
25.085054,-48.890377,228057,6
-44.739223,-42.227768,12456,4
53.717785,23.728561,202548,1
52.506542,50.887318,95189,2
-59.359665,-18.290785,12661,4
-17.825659,-9.43606,341455,3
-3.504979,-30.177895,571443,6
-20.798227,-3.256557,385733,5
13.468219,26.373,368735,2
30.73167,52.092075,252059,2
-32.68943,13.461291,228090,6
12.065919,-44.57485,346492,3
-21.849758,11.485643,311281,5
-20.09542,30.24721,507918,1
-59.586716,16.763124,294087,6
3.1918733,30.786215,358304,7
23.97973,-43.47276,232968,6
1.8391126,14.943551,474063,2
-9.999976,8.111641,561758,6
17.078186,-47.414783,223419,2
-46.307766,-1.895838,4232,4
-42.559475,-42.444355,267174,4
15.751147,40.997246,533246,7
30.354218,10.622437,465566,1
-39.841953,-22.603764,6108,4
8.793498,-31.714819,8749,5
-16.658342,-32.48542,3616,4
78.379326,36.177704,16492,5
-18.764511,19.527468,338691,2
17.915386,-10.7659025,489167,2
-14.224929,39.94888,567863,2
-41.49234,-22.463776,3528,4
-18.489326,-49.423637,296363,3
-52.948658,11.533954,280671,3
-13.90631,-40.875225,280794,6
12.394937,17.888609,462143,7
-19.15428,-50.264168,293590,6
-6.231322,32.94288,315169,1
4.356502,-32.632412,364502,6
7.64108,73.34053,193487,5
54.994217,-0.547886,19141,2
-12.378976,-9.281765,573108,6
-4.125551,18.603308,566549,2
-67.94088,-28.103748,6104,4
1.2000933,-13.621591,323250,2
75.46461,26.991667,50353,2
-7.722595,-10.010829,356058,3
-3.9514694,-24.973822,570603,3
11.24514,65.77617,238893,5
3.2143526,-58.38446,293633,6
-43.983376,-13.422257,251186,3
-20.809488,-5.891225,574614,3
0.31466463,10.894051,475367,2
33.10896,-25.915733,525108,1
1.182333,-55.471546,264493,3
-80.59507,-12.413324,281875,4
-5.7329597,-24.453,570474,3
4.958927,29.251265,7883,7
-71.66805,-16.740665,268682,4
27.719357,-43.648407,224686,2
1.3102509,32.70345,361283,7
58.43565,23.446531,205354,2
-19.179646,43.01816,281689,5
-10.9149475,-65.16258,288045,3
-9.125051,-57.43759,322050,2
-0.79121476,-15.301208,219535,3
-40.67047,-24.804937,4360,4
-15.157073,52.51529,373438,5
44.06776,-9.926576,457073,7
64.888855,8.5496025,45614,2
-75.90545,-19.593006,5180,4
53.0011,16.599485,150634,1
27.638233,-44.03326,234348,2
35.744976,56.029694,359898,1
1.3924222,-13.409538,13552,5
-50.036953,-2.4342287,4595,4
43.802124,-30.122477,508248,1
18.325287,35.89091,542032,7
-12.532365,-10.163476,575719,3
14.947601,-21.442299,473276,1
-51.845284,5.569006,281249,3
10.687836,79.15345,214416,5
12.231316,29.700565,382077,7
-80.11613,-13.118935,280722,4
-24.916208,-41.15926,284080,6
41.904636,-25.25506,501098,1
55.452217,1.3119503,29511,2
-72.993095,-7.193537,4968,4
44.07195,43.855362,217583,7
50.973072,-6.913085,142795,1
5.7075562,-75.48611,249969,3
-21.829853,-42.190826,263181,4
33.16995,-26.429522,544664,1
-23.627647,30.845236,498921,2
21.89824,4.234243,377464,1
-36.384983,1.7566125,575840,6
10.40047,-0.41995445,470181,2
-19.299261,-5.84251,577264,3
58.074383,-11.269874,123589,1
-46.199017,-44.11568,12693,4
19.216503,1.4715449,404196,5
-5.5619555,-9.808173,413882,3
23.933142,-15.819105,317629,1
0.32250923,-54.39193,291128,6
5.4103265,-71.33428,273363,6
-11.426245,27.140947,247031,2
14.364099,60.937428,1403,5
23.16401,-42.938694,235424,6
3.6029787,40.413662,500191,7
45.94768,-25.10305,542510,7
22.684326,-40.29257,238253,6
73.70355,26.926304,60893,2
-23.330976,10.993287,580466,3
-23.415636,-64.21912,3718,4
-40.748917,-24.43595,4610,4
-12.171545,-42.606133,275429,3
76.94147,33.979282,15738,5
7.7016497,33.305325,369726,7
45.912094,-1.0591322,473314,7
-71.01517,-12.40925,3376,4
-67.76299,-18.113714,3805,4
-25.300186,-39.935013,281821,6
-81.09163,0.55474824,2983,4
-28.870123,-50.05605,238807,6
0.3430508,-54.33659,290647,6
12.962157,56.64689,409118,1
-6.7397614,-16.040081,577111,3
-38.817066,26.708464,579506,3
-16.454918,-33.079014,3512,4
-18.661055,9.739622,219544,5
-66.28936,-21.06893,276158,3
-72.94694,-16.588348,4242,4
-52.93436,-35.272488,13032,4
20.627857,20.57382,479300,7
-7.9823775,17.321274,520781,2
5.252141,-15.786167,238725,6
34.350742,-18.068745,368073,7
-57.382027,-16.191427,302827,6
-3.5128124,56.591644,399892,7
-28.034225,-6.8900647,567030,6
58.40187,31.150087,168920,1
9.243322,-72.932365,243021,3
38.876682,56.73942,177422,5
-15.388517,-61.960632,314214,6
6.09768,3.091083,397975,2
64.19824,-17.421635,304363,1
24.005531,62.894222,12281,5
-49.40082,-23.03987,5795,4
44.60421,52.989464,208979,2
-57.422607,-18.942785,3460,4
-24.406908,7.6211853,370563,6
63.495792,-21.407267,16612,2
10.178723,78.74993,213477,5
41.725674,55.398228,170947,5
53.719692,19.083828,138297,5
13.364995,37.826824,512906,7
31.863964,49.25412,170276,1
-71.59077,-16.82739,3916,4
-75.04357,-19.247375,5372,4
-53.71423,17.624516,272667,3
-46.09172,-43.139202,2908,4
-11.971703,-64.29955,259039,3
-56.57253,-17.113121,5640,4
-1.9671117,20.503286,371586,5
43.650898,47.11545,649,5
-11.163896,4.689734,418425,5
42.96959,34.459377,215859,7
-3.4809663,44.242214,492095,7
-74.70785,-16.269886,4735,4
-34.58182,32.056103,578865,3
31.770689,51.42112,144529,2
-47.73711,-22.5345,296841,6
-59.22229,1.4466817,300158,4
7.70178,-36.141808,349370,5
-14.973094,-62.45873,295381,6
30.473774,9.790467,461586,7
-20.006807,-8.534713,345266,3
53.52638,24.741247,136154,5
18.852892,63.989777,230266,2
-22.980923,44.4231,12468,5
