tsne_1,tsne_2,Cover_Type,Cover_Type_Name,MiniBatchKMeans_cluster,Ward_cluster
-11.294883,42.93462,2,Lodgepole Pine,1,1
1.2591689,59.15604,3,Ponderosa Pine,1,1
-29.029024,43.92384,2,Lodgepole Pine,1,1
24.17264,53.18852,3,Ponderosa Pine,0,0
-3.6977575,2.8218157,2,Lodgepole Pine,1,1
0.36678827,-55.581398,1,Spruce/Fir,1,1
13.657977,16.570097,2,Lodgepole Pine,0,0
-12.075421,57.998623,2,Lodgepole Pine,1,1
18.075426,-54.487267,2,Lodgepole Pine,1,0
-30.184307,73.63869,3,Ponderosa Pine,1,1
-19.330708,36.25648,1,Spruce/Fir,1,1
-36.576694,-4.4695654,1,Spruce/Fir,1,1
31.282,-22.661283,2,Lodgepole Pine,0,0
-43.059746,45.280678,2,Lodgepole Pine,1,1
47.666096,-30.799896,1,Spruce/Fir,0,0
-37.020576,66.167656,3,Ponderosa Pine,1,1
-10.17462,18.200499,2,Lodgepole Pine,1,1
-7.120648,8.58557,1,Spruce/Fir,1,1
39.36432,-34.309784,1,Spruce/Fir,0,0
-21.246181,5.695047,2,Lodgepole Pine,1,1
28.073366,-60.31968,1,Spruce/Fir,0,0
56.654713,-20.661732,1,Spruce/Fir,0,0
61.50539,16.970488,1,Spruce/Fir,0,0
-22.391804,-43.202847,2,Lodgepole Pine,1,1
13.44765,30.546501,1,Spruce/Fir,0,0
-24.261093,17.417477,1,Spruce/Fir,1,1
-20.468431,11.007838,7,Krummholz,1,1
42.732933,-27.258001,2,Lodgepole Pine,0,0
17.670788,15.837418,2,Lodgepole Pine,0,0
39.195637,-45.872242,1,Spruce/Fir,0,0
-34.033623,-3.7555623,1,Spruce/Fir,1,1
-34.610752,37.144665,2,Lodgepole Pine,1,1
-0.86339325,-50.479458,2,Lodgepole Pine,1,1
18.801065,-51.116653,1,Spruce/Fir,0,0
-14.413235,3.8157103,1,Spruce/Fir,1,1
-29.8504,-28.872828,1,Spruce/Fir,1,1
46.629833,-7.6579714,1,Spruce/Fir,0,0
-32.22069,33.97603,1,Spruce/Fir,1,1
-25.477726,42.814182,2,Lodgepole Pine,1,1
-47.766323,42.762436,2,Lodgepole Pine,1,1
36.42097,-42.66818,1,Spruce/Fir,0,0
8.654289,18.073957,1,Spruce/Fir,1,0
33.352432,-38.681866,2,Lodgepole Pine,0,0
-53.80277,27.945402,1,Spruce/Fir,1,1
19.471539,-61.555573,2,Lodgepole Pine,0,0
-18.499678,-64.51874,1,Spruce/Fir,1,1
55.17353,-9.237781,1,Spruce/Fir,0,0
-10.526973,54.623615,2,Lodgepole Pine,1,1
44.89461,-27.279665,2,Lodgepole Pine,0,0
-54.876957,-43.735027,2,Lodgepole Pine,1,1
-49.83124,-13.182869,2,Lodgepole Pine,1,1
34.827164,41.587784,2,Lodgepole Pine,0,0
22.574451,52.687046,5,Aspen,0,0
-42.57076,-23.82514,2,Lodgepole Pine,1,1
-18.590755,-55.80889,1,Spruce/Fir,1,1
-5.033317,-16.332539,1,Spruce/Fir,1,1
-47.595165,-37.848816,2,Lodgepole Pine,1,1
17.383053,-46.858562,2,Lodgepole Pine,0,0
-57.777035,-22.187672,5,Aspen,1,1
-24.872252,-65.83236,2,Lodgepole Pine,1,1
-43.194168,-48.879528,2,Lodgepole Pine,1,1
-23.572271,49.11616,2,Lodgepole Pine,1,1
-2.061662,-46.166622,1,Spruce/Fir,1,1
0.62373954,44.03045,2,Lodgepole Pine,1,0
-32.01266,68.410446,3,Ponderosa Pine,1,1
5.639175,33.30489,1,Spruce/Fir,1,1
45.749905,-2.0035505,7,Krummholz,0,0
-20.586735,-69.495,2,Lodgepole Pine,1,1
-2.6208954,53.318863,3,Ponderosa Pine,1,1
63.188103,46.20833,6,Douglas-fir,0,0
-35.037125,4.7134366,7,Krummholz,1,0
1.9287463,-46.9356,1,Spruce/Fir,1,1
32.70203,48.67443,2,Lodgepole Pine,0,0
6.449251,11.350127,2,Lodgepole Pine,1,0
-19.973522,-26.713226,1,Spruce/Fir,1,1
23.26965,18.244541,2,Lodgepole Pine,0,0
-12.09176,28.962341,2,Lodgepole Pine,1,1
-17.747438,38.781498,1,Spruce/Fir,1,1
42.996574,-28.929934,2,Lodgepole Pine,0,0
30.9909,-1.2021142,1,Spruce/Fir,0,0
-29.017433,36.056652,1,Spruce/Fir,1,1
-27.758286,-75.03354,2,Lodgepole Pine,1,1
-2.172555,54.36098,6,Douglas-fir,1,1
-33.515083,-18.214272,2,Lodgepole Pine,1,1
-23.214586,-46.523457,1,Spruce/Fir,1,1
44.730637,2.5282001,1,Spruce/Fir,0,0
32.3662,19.429825,2,Lodgepole Pine,0,0
30.678549,47.269257,2,Lodgepole Pine,0,0
-27.962137,76.55047,3,Ponderosa Pine,1,1
11.980674,-57.41629,2,Lodgepole Pine,1,1
-41.14047,-33.236313,2,Lodgepole Pine,1,1
16.421556,3.753513,2,Lodgepole Pine,0,0
14.326529,24.517225,2,Lodgepole Pine,0,0
9.780435,15.164383,2,Lodgepole Pine,0,0
54.80722,16.338778,1,Spruce/Fir,0,0
42.861263,29.93233,2,Lodgepole Pine,0,0
-57.998676,-23.371387,2,Lodgepole Pine,1,1
61.000786,8.621828,1,Spruce/Fir,0,0
-6.7828083,-12.78005,1,Spruce/Fir,1,1
2.4974263,-29.971119,1,Spruce/Fir,1,1
67.32359,38.18806,6,Douglas-fir,0,0
-14.688231,38.032642,2,Lodgepole Pine,1,1
3.3442602,30.352083,2,Lodgepole Pine,1,0
-31.980827,35.480278,2,Lodgepole Pine,1,1
-20.967974,26.877495,1,Spruce/Fir,1,1
-5.136765,-27.037798,2,Lodgepole Pine,1,1
-7.3979797,-80.91397,2,Lodgepole Pine,1,0
40.932358,-30.476025,2,Lodgepole Pine,0,0
60.117977,24.954885,1,Spruce/Fir,0,0
50.43099,21.268625,2,Lodgepole Pine,0,0
18.250982,10.079812,2,Lodgepole Pine,0,0
38.77583,-44.876488,1,Spruce/Fir,0,0
28.126919,4.6198025,1,Spruce/Fir,0,0
36.654472,9.958981,1,Spruce/Fir,0,0
2.4184518,-32.120205,1,Spruce/Fir,1,1
14.902685,4.107029,2,Lodgepole Pine,0,0
-24.265566,77.28684,4,Cottonwood/Willow,1,1
22.784517,-38.897804,1,Spruce/Fir,0,0
-41.623837,-16.439613,2,Lodgepole Pine,1,1
17.519678,-46.19735,2,Lodgepole Pine,1,0
40.69558,37.623524,2,Lodgepole Pine,0,0
69.24974,45.03001,3,Ponderosa Pine,0,0
-47.031338,-23.35749,2,Lodgepole Pine,1,1
-12.4073305,24.741999,2,Lodgepole Pine,1,1
-30.58768,71.78244,3,Ponderosa Pine,1,1
46.716484,6.5337505,1,Spruce/Fir,0,0
34.098175,-0.035896406,1,Spruce/Fir,0,0
0.9703377,5.6011605,2,Lodgepole Pine,1,1
60.52631,46.101936,6,Douglas-fir,0,0
0.4392966,-53.299152,1,Spruce/Fir,1,1
-5.435926,48.03264,2,Lodgepole Pine,1,1
-32.10975,30.90229,2,Lodgepole Pine,1,1
-35.594345,27.638885,1,Spruce/Fir,1,1
-35.849995,16.484356,1,Spruce/Fir,1,0
-11.336786,32.35407,1,Spruce/Fir,1,1
-45.017994,-48.295982,2,Lodgepole Pine,1,1
24.009819,-60.609608,2,Lodgepole Pine,0,0
24.249525,41.143734,2,Lodgepole Pine,0,0
-26.969597,23.869873,1,Spruce/Fir,1,1
67.60074,46.902626,2,Lodgepole Pine,0,0
-48.77019,-24.661852,2,Lodgepole Pine,1,1
59.752617,47.17604,4,Cottonwood/Willow,0,0
30.112206,-32.646805,1,Spruce/Fir,0,0
-17.792612,78.90029,3,Ponderosa Pine,1,1
-49.839767,-56.12908,2,Lodgepole Pine,1,1
-35.873108,40.36826,2,Lodgepole Pine,1,1
-15.924069,4.5679426,1,Spruce/Fir,1,1
-21.901154,26.858536,1,Spruce/Fir,1,1
-42.01637,-12.455735,2,Lodgepole Pine,1,1
-43.668835,28.468918,1,Spruce/Fir,1,1
-14.959767,-84.21086,1,Spruce/Fir,1,1
-20.128824,-46.739475,1,Spruce/Fir,1,1
-18.593544,-58.227013,2,Lodgepole Pine,1,1
19.48399,-40.820107,1,Spruce/Fir,0,0
54.274593,29.06844,6,Douglas-fir,0,0
-38.734764,4.730144,1,Spruce/Fir,1,0
21.783869,-39.96425,1,Spruce/Fir,0,0
2.8315542,-43.34625,2,Lodgepole Pine,1,1
-4.3829246,-77.56187,2,Lodgepole Pine,1,1
1.413029,-38.516453,1,Spruce/Fir,1,1
57.89101,3.5996284,1,Spruce/Fir,0,0
-6.977702,-60.189297,1,Spruce/Fir,1,1
15.044224,12.603572,2,Lodgepole Pine,0,0
24.484783,-30.424694,1,Spruce/Fir,0,0
23.647814,20.283697,2,Lodgepole Pine,0,0
-45.524277,-13.818275,1,Spruce/Fir,1,1
52.939137,10.947762,1,Spruce/Fir,0,0
-18.350887,-45.65484,2,Lodgepole Pine,1,1
17.877731,-48.114895,1,Spruce/Fir,0,0
-1.1435443,-56.00353,1,Spruce/Fir,1,1
-13.524289,-84.730446,2,Lodgepole Pine,1,1
19.063438,57.72805,2,Lodgepole Pine,1,0
69.88046,42.238667,3,Ponderosa Pine,0,0
-39.160374,22.048063,2,Lodgepole Pine,1,1
29.684631,8.634018,2,Lodgepole Pine,0,0
27.048296,25.020475,2,Lodgepole Pine,0,0
-43.519226,-49.432323,2,Lodgepole Pine,1,1
24.330276,-46.838272,2,Lodgepole Pine,0,0
35.677593,-50.59469,2,Lodgepole Pine,0,0
-32.84469,-9.813099,7,Krummholz,1,1
-27.081028,70.73225,3,Ponderosa Pine,1,1
-30.876768,-32.105755,1,Spruce/Fir,1,1
-46.224777,-51.20348,2,Lodgepole Pine,1,1
-8.645763,-11.02082,1,Spruce/Fir,1,1
-20.821707,77.04212,6,Douglas-fir,1,1
28.043434,49.65581,2,Lodgepole Pine,0,0
4.562864,-48.69619,2,Lodgepole Pine,1,1
6.2901297,26.915478,1,Spruce/Fir,1,0
38.33955,6.9607387,1,Spruce/Fir,0,0
-34.620274,55.120007,6,Douglas-fir,1,1
-23.401144,13.260756,1,Spruce/Fir,1,1
-48.88019,-48.318176,2,Lodgepole Pine,1,1
-47.7305,27.489616,1,Spruce/Fir,1,1
-19.203884,29.171844,1,Spruce/Fir,1,1
-16.920403,-55.84048,1,Spruce/Fir,1,1
11.579149,-35.15899,1,Spruce/Fir,1,1
-39.620327,-16.28433,1,Spruce/Fir,1,1
0.39736113,51.686043,6,Douglas-fir,0,0
21.862383,-36.879215,2,Lodgepole Pine,0,0
5.061119,-4.7732363,2,Lodgepole Pine,0,1
-31.87076,19.936186,1,Spruce/Fir,1,1
-4.7854633,-77.561195,2,Lodgepole Pine,1,1
29.397383,18.18662,2,Lodgepole Pine,0,0
-0.68822765,-50.5505,2,Lodgepole Pine,1,1
36.276077,-28.614103,2,Lodgepole Pine,0,0
44.56269,-39.972805,1,Spruce/Fir,0,0
-2.3288693,-54.733578,2,Lodgepole Pine,1,1
-5.615396,30.80959,2,Lodgepole Pine,1,1
-0.43755227,-36.106487,1,Spruce/Fir,1,1
5.9295077,-32.800274,1,Spruce/Fir,1,1
1.2332273,44.507244,2,Lodgepole Pine,1,0
-1.3873421,-44.09555,1,Spruce/Fir,1,1
-7.8608027,-39.109276,2,Lodgepole Pine,1,1
-53.23848,-45.36793,2,Lodgepole Pine,1,1
-25.294333,43.0291,2,Lodgepole Pine,1,1
60.437492,45.107807,2,Lodgepole Pine,0,0
1.6003715,-46.329407,2,Lodgepole Pine,1,1
-24.826187,-69.677795,2,Lodgepole Pine,1,1
-48.292656,-4.4010496,2,Lodgepole Pine,1,1
12.261047,38.698376,1,Spruce/Fir,1,1
24.95115,50.079617,2,Lodgepole Pine,0,0
64.64022,38.200966,3,Ponderosa Pine,0,0
15.185795,-61.06466,2,Lodgepole Pine,0,0
-50.973667,-44.41289,2,Lodgepole Pine,1,1
-23.02623,-66.18798,1,Spruce/Fir,1,1
-19.45761,37.402668,2,Lodgepole Pine,1,1
48.580757,-33.720585,2,Lodgepole Pine,0,0
23.841309,50.312626,2,Lodgepole Pine,0,0
29.622808,-48.150528,2,Lodgepole Pine,0,0
-52.936836,-45.902237,2,Lodgepole Pine,1,1
-37.62891,51.83197,3,Ponderosa Pine,1,1
61.471893,51.171547,6,Douglas-fir,0,0
12.41508,40.143692,2,Lodgepole Pine,1,1
-12.630646,-28.561518,1,Spruce/Fir,1,1
-10.06465,-30.092442,7,Krummholz,1,1
-46.45324,-56.38852,2,Lodgepole Pine,1,1
1.1795704,45.727657,2,Lodgepole Pine,1,1
-14.633763,36.84952,7,Krummholz,1,1
-16.670967,2.32807,1,Spruce/Fir,1,1
-32.5165,55.652122,1,Spruce/Fir,1,1
17.309982,55.735863,2,Lodgepole Pine,0,0
-54.67333,-8.712195,5,Aspen,1,1
-10.842906,43.92073,2,Lodgepole Pine,1,1
-10.373162,-19.711855,2,Lodgepole Pine,1,1
1.5184941,18.582092,2,Lodgepole Pine,1,1
-18.804716,30.988474,1,Spruce/Fir,1,1
62.757195,52.906937,3,Ponderosa Pine,0,0
-37.506992,33.987785,1,Spruce/Fir,1,1
-14.2906,-45.442787,1,Spruce/Fir,1,1
-46.69998,47.070087,6,Douglas-fir,1,1
-22.320023,73.733986,3,Ponderosa Pine,1,1
4.178298,-45.646374,2,Lodgepole Pine,1,0
17.142986,25.291513,1,Spruce/Fir,1,0
1.5989811,34.679604,2,Lodgepole Pine,1,1
-22.85866,-1.2990867,2,Lodgepole Pine,1,1
-1.3923974,35.295,1,Spruce/Fir,1,1
45.111732,42.207073,2,Lodgepole Pine,0,0
-33.73844,74.14141,3,Ponderosa Pine,1,1
-31.91849,-28.515512,2,Lodgepole Pine,1,1
43.504303,-22.598276,2,Lodgepole Pine,0,0
44.936954,-15.259194,1,Spruce/Fir,0,0
45.73826,0.53531295,1,Spruce/Fir,0,0
24.774738,50.133606,2,Lodgepole Pine,0,0
-53.262363,-41.92021,2,Lodgepole Pine,1,1
-34.387474,56.71527,2,Lodgepole Pine,1,1
-20.804836,-80.31299,1,Spruce/Fir,1,1
-48.525867,-26.192835,2,Lodgepole Pine,1,1
11.33429,23.989073,1,Spruce/Fir,1,0
24.345701,-61.49321,1,Spruce/Fir,0,0
-21.330896,-77.18626,2,Lodgepole Pine,1,1
36.253254,1.9005909,2,Lodgepole Pine,0,0
-48.176517,28.388096,2,Lodgepole Pine,1,1
-36.88816,-33.539,2,Lodgepole Pine,1,1
-36.04655,-25.404123,2,Lodgepole Pine,1,1
59.16471,17.644836,2,Lodgepole Pine,0,0
-12.376676,1.819353,2,Lodgepole Pine,1,1
-11.180413,-57.324986,1,Spruce/Fir,1,1
-15.210041,-11.354411,1,Spruce/Fir,1,1
4.368717,59.38993,3,Ponderosa Pine,1,0
-42.825493,-45.259247,2,Lodgepole Pine,1,1
-35.021606,40.16886,2,Lodgepole Pine,1,1
10.1378,19.635506,1,Spruce/Fir,1,0
-24.656685,18.877535,1,Spruce/Fir,1,1
64.70792,43.181183,3,Ponderosa Pine,0,0
39.213398,-4.5796413,2,Lodgepole Pine,0,0
-48.259445,-38.508743,2,Lodgepole Pine,1,1
-36.879967,-21.799633,2,Lodgepole Pine,1,1
31.595854,-2.7075655,1,Spruce/Fir,0,0
47.192993,39.457653,2,Lodgepole Pine,0,0
-7.066192,-53.0449,1,Spruce/Fir,1,1
-10.369748,-19.971317,1,Spruce/Fir,1,1
-17.880287,1.2387425,1,Spruce/Fir,1,1
-5.3693423,34.126095,2,Lodgepole Pine,1,1
-39.496628,6.022001,1,Spruce/Fir,1,0
-17.21065,-64.36622,1,Spruce/Fir,1,1
63.170403,52.817345,2,Lodgepole Pine,0,0
22.528244,-47.247517,2,Lodgepole Pine,1,0
41.110798,13.327259,1,Spruce/Fir,0,0
48.954636,-10.39173,1,Spruce/Fir,0,0
-15.747678,53.034424,2,Lodgepole Pine,1,1
-33.540283,25.02474,1,Spruce/Fir,1,1
40.680687,24.34905,2,Lodgepole Pine,0,0
-5.9810333,-61.807796,2,Lodgepole Pine,1,1
-17.61269,42.525265,2,Lodgepole Pine,1,1
-19.688688,37.303307,2,Lodgepole Pine,1,1
33.69088,17.748562,1,Spruce/Fir,0,0
-15.483001,-22.32712,1,Spruce/Fir,1,1
-50.72801,-44.041523,2,Lodgepole Pine,1,1
-45.56506,-28.89446,2,Lodgepole Pine,1,1
1.6258802,5.4315276,2,Lodgepole Pine,1,1
-20.930134,-48.271297,2,Lodgepole Pine,1,1
-12.451463,-69.10552,2,Lodgepole Pine,1,1
26.25961,22.655922,1,Spruce/Fir,0,0
50.261837,3.0548499,7,Krummholz,0,0
-23.79317,-30.055113,2,Lodgepole Pine,1,0
10.101752,13.971012,2,Lodgepole Pine,0,0
20.295593,-51.50883,2,Lodgepole Pine,0,0
66.4143,37.972767,3,Ponderosa Pine,0,0
43.09573,-26.799826,2,Lodgepole Pine,0,0
-19.877853,75.3874,6,Douglas-fir,1,1
-18.67535,53.135014,2,Lodgepole Pine,1,1
-42.140297,-47.969105,2,Lodgepole Pine,1,1
-21.287886,-78.005264,2,Lodgepole Pine,1,1
-9.700681,-37.129482,1,Spruce/Fir,1,1
-14.5737,-78.26811,2,Lodgepole Pine,1,1
-35.98596,-36.438972,2,Lodgepole Pine,1,1
5.5162063,54.237007,2,Lodgepole Pine,1,1
-24.949677,-25.493212,1,Spruce/Fir,1,1
-1.520636,23.699896,2,Lodgepole Pine,1,0
10.845227,23.728851,1,Spruce/Fir,1,0
29.166786,45.22003,2,Lodgepole Pine,0,0
47.156574,-7.7037983,1,Spruce/Fir,0,0
61.986248,30.84089,6,Douglas-fir,0,0
-27.457716,-2.0978432,1,Spruce/Fir,1,1
-42.355556,-47.96553,2,Lodgepole Pine,1,1
15.165362,-64.83528,2,Lodgepole Pine,0,0
-0.30873346,29.680182,1,Spruce/Fir,1,1
-18.856152,28.085255,1,Spruce/Fir,1,1
34.131195,39.22525,1,Spruce/Fir,0,0
-3.28524,19.027483,2,Lodgepole Pine,1,1
3.4028788,-45.31772,2,Lodgepole Pine,1,0
16.846275,54.370472,3,Ponderosa Pine,0,0
-8.651846,-37.784443,2,Lodgepole Pine,1,1
23.946932,-5.6629224,1,Spruce/Fir,0,0
46.26429,-18.254406,1,Spruce/Fir,0,0
41.680466,25.995918,1,Spruce/Fir,0,0
46.81942,17.186186,2,Lodgepole Pine,0,0
12.583062,18.446152,2,Lodgepole Pine,0,0
-22.406548,48.170685,2,Lodgepole Pine,1,1
0.45128435,15.837619,3,Ponderosa Pine,1,0
-18.8087,-3.9169,7,Krummholz,1,1
26.277494,33.43555,1,Spruce/Fir,0,0
26.158482,22.41155,1,Spruce/Fir,0,0
-9.321528,-78.240135,2,Lodgepole Pine,1,1
-37.708004,-6.466269,1,Spruce/Fir,1,1
58.093166,26.849026,6,Douglas-fir,0,0
-34.137047,-73.15443,2,Lodgepole Pine,1,1
25.09108,9.461395,2,Lodgepole Pine,0,0
-3.2622313,-20.451748,7,Krummholz,1,1
20.033909,-38.71427,1,Spruce/Fir,0,0
61.286354,7.413118,7,Krummholz,0,0
-31.82954,11.409311,2,Lodgepole Pine,1,0
-0.5359011,31.785683,1,Spruce/Fir,1,1
12.630835,14.41345,2,Lodgepole Pine,0,0
30.32579,20.258991,1,Spruce/Fir,0,0
59.301205,10.98844,2,Lodgepole Pine,0,0
45.031235,2.478218,1,Spruce/Fir,0,0
34.55909,38.72807,1,Spruce/Fir,0,0
59.00588,30.744038,2,Lodgepole Pine,0,0
25.492386,46.719612,2,Lodgepole Pine,0,0
-6.9096074,-47.506428,2,Lodgepole Pine,1,1
34.367905,-37.553585,2,Lodgepole Pine,0,0
-3.0163379,29.6279,2,Lodgepole Pine,1,1
28.153187,4.6389813,1,Spruce/Fir,0,0
32.88898,14.440913,2,Lodgepole Pine,0,0
1.1555341,-25.654633,2,Lodgepole Pine,1,1
30.672195,-41.039833,1,Spruce/Fir,0,0
3.3770883,-42.611874,2,Lodgepole Pine,1,1
-5.1747355,27.059973,6,Douglas-fir,1,1
-25.702255,22.247368,1,Spruce/Fir,1,1
11.02092,-30.408108,1,Spruce/Fir,1,1
14.269188,35.33992,2,Lodgepole Pine,1,1
21.591522,55.29295,3,Ponderosa Pine,0,0
-20.215176,-51.063057,1,Spruce/Fir,1,1
6.6168113,-36.95716,1,Spruce/Fir,1,1
-19.474207,-78.30669,2,Lodgepole Pine,1,1
19.988417,59.553875,3,Ponderosa Pine,0,0
-9.03326,-22.191502,1,Spruce/Fir,1,1
16.004274,36.13311,2,Lodgepole Pine,0,0
50.798725,21.819832,1,Spruce/Fir,0,0
-12.637469,-47.69206,1,Spruce/Fir,1,1
-2.5157168,10.779336,1,Spruce/Fir,1,1
16.549751,39.836452,2,Lodgepole Pine,0,0
-6.070078,4.4026184,1,Spruce/Fir,1,1
-57.658077,-28.468418,2,Lodgepole Pine,1,1
66.60263,49.704216,3,Ponderosa Pine,0,0
41.831474,3.6308146,1,Spruce/Fir,0,0
-26.750685,18.541836,1,Spruce/Fir,1,1
-33.85587,-73.38768,2,Lodgepole Pine,1,1
24.608181,49.737232,2,Lodgepole Pine,0,0
-14.259421,39.60298,2,Lodgepole Pine,1,1
-47.914772,43.325073,2,Lodgepole Pine,1,1
-4.1929655,34.28644,2,Lodgepole Pine,1,1
41.762623,-1.4302033,1,Spruce/Fir,0,0
-11.55833,59.689312,1,Spruce/Fir,1,1
9.13609,18.809906,1,Spruce/Fir,1,0
-14.391113,31.23245,2,Lodgepole Pine,1,1
55.856743,8.916125,1,Spruce/Fir,0,0
15.127947,-53.42877,2,Lodgepole Pine,1,0
-4.1815143,6.7713575,1,Spruce/Fir,1,1
-32.38395,-12.6179905,1,Spruce/Fir,1,1
20.446419,-39.880047,1,Spruce/Fir,0,0
-52.296204,-41.96539,2,Lodgepole Pine,1,1
72.76363,40.013203,6,Douglas-fir,0,0
-22.695055,-30.725266,2,Lodgepole Pine,1,0
53.23489,27.354563,6,Douglas-fir,0,0
-37.653725,35.292587,1,Spruce/Fir,1,1
-41.38671,-0.5605158,1,Spruce/Fir,1,1
34.615646,-50.41676,1,Spruce/Fir,0,0
16.111773,47.47543,2,Lodgepole Pine,1,0
47.581577,15.120518,1,Spruce/Fir,0,0
-11.858029,52.43295,2,Lodgepole Pine,1,1
58.463062,21.3758,1,Spruce/Fir,0,0
-37.83277,65.79927,3,Ponderosa Pine,1,1
-11.396083,57.58917,2,Lodgepole Pine,1,1
12.311352,54.58404,3,Ponderosa Pine,1,1
5.9838524,-51.803524,1,Spruce/Fir,1,1
-26.896458,78.50646,3,Ponderosa Pine,1,1
-36.82947,69.63748,3,Ponderosa Pine,1,1
-27.52285,3.290213,1,Spruce/Fir,1,1
13.114959,-36.217846,1,Spruce/Fir,1,1
-50.05198,32.97694,3,Ponderosa Pine,1,1
36.730865,50.166603,2,Lodgepole Pine,0,0
-6.8468246,-1.7328384,1,Spruce/Fir,1,1
48.670124,40.77909,2,Lodgepole Pine,0,0
-10.838888,-73.88952,1,Spruce/Fir,1,1
-15.295663,30.418161,2,Lodgepole Pine,1,1
-7.440757,-57.634323,2,Lodgepole Pine,1,1
-35.81056,28.337551,1,Spruce/Fir,1,1
-41.487873,-5.913012,2,Lodgepole Pine,1,1
51.59394,22.071638,2,Lodgepole Pine,0,0
-12.049416,-63.426697,2,Lodgepole Pine,1,1
-16.300554,-20.869944,2,Lodgepole Pine,1,1
15.641867,-61.41203,2,Lodgepole Pine,0,0
-21.044802,-44.849567,2,Lodgepole Pine,1,1
-47.356617,-6.7917733,2,Lodgepole Pine,1,1
46.443336,-7.259706,1,Spruce/Fir,0,0
-36.863132,-36.725323,2,Lodgepole Pine,1,1
13.469847,16.16821,5,Aspen,1,0
-44.119236,-51.520103,2,Lodgepole Pine,1,1
20.794413,26.53455,2,Lodgepole Pine,0,0
1.1408162,45.399113,2,Lodgepole Pine,1,1
-30.354004,39.212006,2,Lodgepole Pine,1,1
24.68791,-0.8248539,2,Lodgepole Pine,0,0
21.323864,56.332874,3,Ponderosa Pine,0,0
55.960667,-37.213737,7,Krummholz,0,0
27.822624,54.867565,2,Lodgepole Pine,0,0
2.1603377,-40.633034,2,Lodgepole Pine,1,0
10.95931,58.82026,3,Ponderosa Pine,1,1
-30.991865,30.627127,2,Lodgepole Pine,1,1
-14.726289,31.71569,1,Spruce/Fir,1,1
45.014565,-27.547737,2,Lodgepole Pine,0,0
-17.11729,2.0641315,1,Spruce/Fir,1,1
26.936005,52.8336,3,Ponderosa Pine,0,0
30.576057,-1.2787222,2,Lodgepole Pine,0,0
-6.2435064,8.4794445,1,Spruce/Fir,1,1
28.14076,48.992332,2,Lodgepole Pine,0,0
-29.924116,44.15674,1,Spruce/Fir,1,1
-18.071756,37.929897,2,Lodgepole Pine,1,1
-43.41125,27.118916,2,Lodgepole Pine,1,1
-31.564598,-28.56888,2,Lodgepole Pine,1,1
-21.625637,-67.30375,2,Lodgepole Pine,1,1
26.508675,49.615555,2,Lodgepole Pine,0,0
-36.670925,14.770378,2,Lodgepole Pine,1,0
-27.763903,75.674576,3,Ponderosa Pine,1,1
17.223442,3.4619431,2,Lodgepole Pine,0,0
42.232353,23.186125,2,Lodgepole Pine,0,0
63.72628,44.244038,3,Ponderosa Pine,0,0
20.959427,-57.808945,2,Lodgepole Pine,0,0
59.49774,10.902534,2,Lodgepole Pine,0,0
-17.89178,1.0084184,2,Lodgepole Pine,1,1
-55.330826,-6.8880706,5,Aspen,1,1
26.347897,50.999817,2,Lodgepole Pine,0,0
-9.571174,-38.276226,2,Lodgepole Pine,1,1
40.894554,-35.11671,2,Lodgepole Pine,0,0
-40.120426,-28.084604,2,Lodgepole Pine,1,1
39.20851,-30.293415,2,Lodgepole Pine,0,0
-25.551416,-30.839136,2,Lodgepole Pine,1,0
-24.7605,78.375496,4,Cottonwood/Willow,1,1
-21.713564,73.66535,2,Lodgepole Pine,1,1
51.768394,23.410313,2,Lodgepole Pine,0,0
53.28723,-25.277056,1,Spruce/Fir,0,0
-7.679104,-31.431042,1,Spruce/Fir,1,1
11.716202,49.89018,2,Lodgepole Pine,1,1
-41.41341,46.469654,5,Aspen,1,1
15.185304,-60.996662,2,Lodgepole Pine,0,0
-1.4117653,47.668243,1,Spruce/Fir,1,1
32.279724,50.71182,2,Lodgepole Pine,0,0
48.67592,38.45645,1,Spruce/Fir,0,0
-25.396671,43.13999,2,Lodgepole Pine,1,1
-55.085888,-46.05502,2,Lodgepole Pine,1,1
-13.174695,36.87814,1,Spruce/Fir,1,1
14.858543,-65.03674,2,Lodgepole Pine,0,0
49.47701,11.712783,1,Spruce/Fir,0,0
7.027961,-53.242085,2,Lodgepole Pine,1,1
-14.859512,-73.47485,2,Lodgepole Pine,1,1
19.194859,-49.41751,2,Lodgepole Pine,0,0
-0.0467578,27.238173,2,Lodgepole Pine,1,1
-9.818853,38.408768,2,Lodgepole Pine,1,1
0.25771853,-24.089684,2,Lodgepole Pine,1,1
21.872253,55.713306,3,Ponderosa Pine,0,0
-18.666424,34.95741,1,Spruce/Fir,1,1
31.26994,15.060526,1,Spruce/Fir,0,0
29.391766,-26.437695,1,Spruce/Fir,0,0
-7.220504,-27.110432,1,Spruce/Fir,1,1
1.8124515,-9.773903,1,Spruce/Fir,1,1
3.9405231,39.044502,2,Lodgepole Pine,1,1
43.094273,40.02304,1,Spruce/Fir,0,0
26.097317,51.90059,3,Ponderosa Pine,0,0
-50.400536,19.813768,7,Krummholz,1,1
38.859165,11.305715,1,Spruce/Fir,0,0
-19.876284,-68.5091,1,Spruce/Fir,1,1
1.8326647,-28.406744,1,Spruce/Fir,1,1
-40.427105,-17.915949,2,Lodgepole Pine,1,1
