TSNE-1,TSNE-2,Target
-4.210734,-40.17785,Graduate
-10.3459635,-65.67375,Dropout
24.4455,-40.998802,Graduate
5.3377323,-4.473095,Graduate
1.0855665,1.4237933,Enrolled
-7.3334327,17.235588,Dropout
4.7031593,-58.825405,Enrolled
-52.888992,2.2764623,Dropout
39.576992,-18.452139,Graduate
23.792091,79.61431,Enrolled
48.20744,-17.80659,Graduate
-66.89359,-18.370234,Dropout
21.09352,70.863304,Enrolled
15.531141,-42.975113,Graduate
14.890605,-21.773518,Graduate
16.691654,-65.85241,Graduate
-50.445393,24.104439,Enrolled
-19.832588,-0.86777836,Dropout
-53.036846,-1.3819236,Dropout
27.80651,0.988486,Graduate
-2.2078037,-34.111076,Graduate
36.97435,29.29565,Graduate
-48.57289,-47.349743,Graduate
1.6138828,59.31613,Graduate
-42.32528,30.24041,Dropout
0.6771395,49.56496,Graduate
31.864202,74.85997,Enrolled
-20.369898,9.990494,Dropout
-6.996345,51.396507,Graduate
38.120876,12.07246,Graduate
-12.562359,-3.6165028,Dropout
-47.802418,24.21321,Dropout
-42.81358,36.137505,Enrolled
-30.333218,-13.763225,Dropout
29.052006,67.60271,Graduate
-6.7026525,-77.43008,Graduate
53.634197,-43.72538,Enrolled
20.546143,-2.6350965,Graduate
-58.594093,7.360226,Dropout
37.72198,12.893289,Dropout
17.073734,-53.306194,Enrolled
34.570923,22.707184,Dropout
-30.096924,10.269499,Dropout
-36.605087,10.068188,Dropout
-44.757576,-47.195793,Dropout
-29.071375,9.382207,Dropout
-24.45036,8.005769,Dropout
-24.669321,11.270007,Dropout
2.5524623,53.219112,Dropout
28.722788,61.95005,Enrolled
-16.404045,20.169226,Graduate
23.830536,-17.04228,Enrolled
25.724901,66.82372,Enrolled
43.894394,-45.440773,Dropout
28.162132,-11.046977,Enrolled
17.280941,24.06058,Enrolled
23.251156,68.03853,Dropout
47.366924,15.072733,Graduate
20.667444,-59.007645,Graduate
7.99232,-37.86189,Graduate
-69.443054,-16.784348,Dropout
-0.10848406,-2.070675,Graduate
-49.632442,-30.6381,Graduate
16.115875,47.716766,Graduate
-28.787268,-24.497734,Dropout
-66.88767,-17.00168,Dropout
26.258724,72.93762,Enrolled
-22.881565,53.26527,Dropout
41.09068,24.562437,Enrolled
35.826866,-19.758135,Enrolled
-68.32966,-18.59642,Enrolled
-0.09863049,-47.97173,Graduate
8.870217,-0.85281086,Enrolled
-13.758929,-66.38207,Enrolled
2.945185,20.989517,Dropout
-38.826027,-8.267829,Graduate
-44.636948,30.259457,Dropout
-25.503563,-21.387545,Graduate
-14.3337965,-14.361755,Graduate
-2.1356165,-1.0525515,Enrolled
48.025017,-40.03897,Graduate
-24.650835,-0.5247254,Dropout
6.2765303,-48.331036,Enrolled
-18.711723,60.13436,Dropout
-32.34249,-17.233385,Enrolled
-57.04804,9.1339,Dropout
-14.537201,56.722317,Graduate
14.229776,18.896896,Dropout
45.605858,-10.909144,Graduate
-49.875713,23.970734,Graduate
50.722782,-4.3623457,Dropout
29.915655,27.05968,Dropout
31.681646,9.670678,Dropout
-6.202995,-3.624566,Enrolled
46.23842,-21.710749,Graduate
19.727993,-35.917965,Graduate
35.14485,-3.8643649,Dropout
-60.53216,1.2147893,Dropout
-49.12519,-29.655558,Dropout
43.135216,-12.062091,Dropout
-12.184304,54.305977,Graduate
-29.732105,-17.541296,Graduate
13.061168,3.983908,Dropout
-60.2933,3.8782756,Dropout
-24.266521,52.54768,Dropout
35.602226,-16.479225,Enrolled
9.988126,17.354874,Dropout
42.70922,-43.520504,Enrolled
5.3520517,7.0056114,Graduate
-23.710468,-2.8520849,Graduate
-8.835614,-74.84243,Graduate
-47.385574,21.497452,Dropout
-24.583977,-30.096622,Graduate
-6.965092,7.680047,Dropout
-56.503624,2.8455403,Enrolled
-33.979744,59.17139,Graduate
-17.847876,-16.351389,Graduate
-26.47666,16.293,Dropout
42.206036,-4.412123,Dropout
20.48651,5.4800735,Enrolled
44.360455,-13.943851,Enrolled
-18.748089,-28.432594,Enrolled
3.2778018,6.750924,Dropout
41.514614,-0.5809295,Graduate
-2.7884567,-10.668513,Graduate
21.494404,-33.41768,Graduate
32.05903,6.993327,Enrolled
19.05125,31.12762,Dropout
-19.9209,-23.709194,Enrolled
-9.0399275,0.38689938,Dropout
15.122725,-3.6287136,Graduate
-22.229452,-29.895552,Graduate
-27.374453,-26.306765,Dropout
-4.398754,-23.95194,Graduate
-13.17544,-35.244164,Graduate
-8.661597,51.40044,Graduate
-45.368862,22.953465,Enrolled
47.330185,6.1242647,Graduate
11.701114,-0.105071954,Graduate
-48.322582,-19.150082,Dropout
-13.480834,-1.6924051,Dropout
-34.847294,-32.444267,Graduate
-47.024715,-50.463432,Enrolled
-45.76413,-49.438263,Graduate
33.37925,23.240643,Dropout
37.622086,12.807491,Dropout
-0.16425657,34.04741,Dropout
21.184374,23.49243,Graduate
42.506744,17.499006,Enrolled
-21.362476,50.43207,Dropout
-11.478,-11.500853,Dropout
25.81385,-4.0560584,Graduate
32.741478,65.79895,Graduate
-36.651573,10.50163,Dropout
-43.63843,58.278023,Dropout
45.260178,22.47685,Graduate
-48.955196,-30.189278,Graduate
31.302233,-20.967669,Graduate
30.712076,27.522406,Enrolled
-40.199345,24.230963,Dropout
6.916189,3.5269222,Enrolled
14.575968,1.6531947,Dropout
-12.160091,-13.945144,Graduate
-2.454845,10.625738,Dropout
-22.19409,37.224033,Graduate
-35.204594,2.9904525,Dropout
-32.437294,22.52068,Dropout
30.565594,36.397907,Graduate
7.38353,21.031363,Graduate
-28.732464,17.865204,Dropout
-9.161809,-70.98293,Dropout
11.356096,-11.234822,Graduate
0.99949044,31.852896,Dropout
9.054938,-55.427532,Graduate
-14.010004,-25.476002,Graduate
-54.4669,0.44784057,Dropout
57.84398,-40.288677,Dropout
-20.9522,18.01886,Dropout
7.6175466,-9.359087,Graduate
22.618116,76.382355,Enrolled
-25.684649,-3.4126816,Dropout
-15.401646,7.0642405,Dropout
-11.344758,17.904852,Graduate
-48.494736,21.152983,Enrolled
8.197654,9.234336,Graduate
25.483095,73.46766,Dropout
-39.02046,16.135479,Dropout
-48.893078,-18.874393,Graduate
-8.2380295,21.003872,Graduate
-6.2418647,20.824678,Graduate
52.1961,-49.50446,Graduate
15.214469,27.051702,Dropout
-4.033983,23.081507,Enrolled
0.90477055,59.001846,Graduate
-10.001567,-8.063347,Enrolled
-47.60789,-47.72703,Enrolled
44.76159,21.235813,Dropout
-50.359077,-49.438667,Graduate
19.94382,47.000015,Graduate
-7.1572638,4.8572264,Graduate
15.098739,34.388588,Graduate
12.893589,0.12797181,Graduate
9.968541,-10.494091,Graduate
-5.762637,-45.495636,Graduate
31.720016,77.26399,Graduate
-13.577808,-70.46171,Graduate
-13.999348,-72.14173,Graduate
21.79618,-8.254461,Enrolled
40.840958,18.065908,Graduate
14.823618,-18.943136,Graduate
-0.22315013,-33.617065,Graduate
20.662048,-21.964819,Graduate
-35.841084,22.60203,Dropout
10.237986,9.108362,Graduate
18.331024,-58.4265,Graduate
55.01297,-46.88718,Graduate
17.569618,-62.58797,Graduate
5.682652,-30.583155,Graduate
-6.6612835,-3.1130965,Enrolled
35.64664,69.84781,Enrolled
13.069897,-36.964527,Graduate
1.0799857,-7.704651,Enrolled
8.281228,-44.65413,Graduate
-23.031029,-11.356289,Dropout
25.974918,-30.28912,Graduate
29.794416,-2.1992772,Graduate
-2.93357,-46.29566,Graduate
-18.229044,-12.711213,Enrolled
45.348278,-16.331562,Graduate
17.50439,-63.97985,Graduate
-5.0843105,-11.610359,Graduate
25.456999,-18.279158,Graduate
-52.6482,6.9590664,Graduate
18.100233,-61.973152,Graduate
-9.433285,-74.82262,Graduate
24.747383,21.81399,Graduate
-39.006756,-7.8864994,Graduate
23.944017,6.837761,Dropout
40.43041,4.9500146,Graduate
14.353557,-11.6816225,Graduate
25.210104,-41.916428,Graduate
8.468223,-19.845139,Graduate
22.198315,-7.9206643,Graduate
0.54464,-44.57064,Dropout
16.244688,-59.870926,Graduate
-1.9011872,-23.425821,Graduate
29.185774,7.9538283,Graduate
-5.815178,-48.95894,Graduate
-1.1776218,-14.256173,Graduate
-14.132617,7.7166514,Dropout
-10.706871,11.452955,Dropout
-18.206528,17.101439,Dropout
20.923056,-57.01469,Graduate
49.001644,16.545143,Enrolled
-0.0053263274,-6.8082194,Graduate
-48.168736,-49.034115,Enrolled
-18.835293,59.037666,Graduate
27.050797,-39.822914,Dropout
18.506771,49.853054,Enrolled
15.997906,-29.97977,Graduate
17.712723,31.046095,Enrolled
11.027685,-6.546773,Graduate
13.854134,-8.363739,Graduate
28.550322,8.528718,Graduate
21.362146,46.797485,Graduate
28.616753,11.821773,Graduate
40.15753,-5.668563,Enrolled
-7.511622,1.986411,Enrolled
21.522034,-56.444176,Graduate
41.130558,25.729097,Enrolled
24.434235,19.216747,Graduate
8.4296465,-6.803315,Dropout
-20.108387,-29.104063,Graduate
24.466063,-63.439648,Graduate
12.975994,0.7930582,Dropout
23.11486,-62.475285,Enrolled
31.932877,78.16302,Graduate
37.47026,68.74698,Enrolled
8.394493,-19.347858,Graduate
-27.559584,-25.610252,Graduate
19.816393,-42.642826,Graduate
33.915043,75.20473,Graduate
0.19812518,-11.6961775,Graduate
2.4783025,-18.677376,Graduate
-2.1841683,-35.53625,Graduate
8.754597,44.478622,Graduate
-40.771675,29.343561,Enrolled
26.966581,-17.371613,Graduate
51.531242,-41.720528,Enrolled
-19.279963,29.57227,Graduate
-13.358952,24.04807,Dropout
74.0273,-12.21055,Enrolled
-22.87686,-21.475748,Graduate
4.947792,24.415684,Dropout
51.218857,-41.16924,Graduate
32.339905,11.889762,Graduate
-10.977898,-42.016685,Graduate
-23.81294,31.449593,Dropout
-0.4996188,54.675232,Graduate
-30.627188,14.457015,Dropout
19.662659,-34.08993,Dropout
-9.5755,-13.628226,Graduate
54.63791,-46.930466,Dropout
-19.118998,51.351707,Dropout
25.1459,10.526174,Graduate
-41.355347,32.477222,Graduate
32.569855,-0.74073505,Graduate
-13.371833,22.463055,Graduate
-10.118313,-65.85957,Dropout
-14.281303,-22.85354,Graduate
-42.571903,33.40659,Graduate
-73.36463,22.40987,Dropout
-39.780125,17.422392,Dropout
-42.10901,13.281875,Dropout
23.006884,-28.985346,Graduate
22.56886,-2.632532,Graduate
10.078726,-12.517382,Graduate
-1.9599454,-15.771814,Enrolled
-0.20252663,-48.9271,Graduate
-24.42506,8.28131,Dropout
-24.677383,10.323513,Dropout
-11.628356,25.078241,Dropout
-3.4231646,-0.58444035,Graduate
-42.392994,31.35109,Enrolled
3.7623503,3.7164965,Graduate
-6.4715824,26.221825,Graduate
-6.3322415,25.841465,Enrolled
-6.9940457,-24.993214,Graduate
-8.163764,-42.10265,Graduate
7.686643,-32.95138,Graduate
-36.96463,58.731728,Dropout
26.663385,5.7377615,Graduate
-39.051647,28.82465,Dropout
-60.94414,6.797322,Graduate
35.91184,19.442083,Enrolled
-25.406187,-23.166182,Dropout
-24.066809,56.982716,Dropout
-48.279766,-18.657707,Graduate
18.56105,-47.37463,Graduate
44.435993,-48.877445,Dropout
-68.05508,-19.924084,Graduate
74.37882,-10.659849,Graduate
39.562294,-21.088732,Graduate
35.965466,69.69081,Graduate
9.86865,-21.577871,Graduate
-13.726556,2.6425238,Dropout
2.2686388,-29.646904,Dropout
46.666756,17.068476,Graduate
19.886086,-61.725426,Graduate
14.921598,-36.28932,Graduate
22.28453,-41.3891,Graduate
1.5220724,-42.113754,Dropout
-9.633208,-75.54264,Enrolled
13.570495,-26.196144,Graduate
-68.39367,-18.013548,Graduate
15.952805,49.294518,Graduate
35.50546,72.182785,Enrolled
-31.401186,-28.400328,Graduate
20.136452,71.35455,Dropout
-12.235421,-75.53518,Graduate
53.95868,-47.185535,Graduate
41.23742,-16.16643,Graduate
24.918673,4.485962,Graduate
10.667326,-58.678818,Graduate
11.681725,-27.668957,Graduate
53.168102,-47.182503,Graduate
-50.297794,-47.3693,Graduate
20.61836,-52.34337,Enrolled
-18.773664,-66.232376,Dropout
-4.187865,-3.2956574,Graduate
12.431482,-3.154366,Graduate
-6.3112364,-13.466319,Graduate
35.82436,-4.6019106,Graduate
22.24817,-36.328403,Graduate
12.649608,-39.83838,Graduate
17.050869,-49.14887,Graduate
9.793693,-10.396858,Graduate
39.994465,8.09467,Graduate
51.897305,-49.95027,Graduate
-9.092518,-24.566757,Graduate
22.055164,23.907171,Graduate
-0.9383205,-33.117496,Graduate
47.609455,9.567957,Graduate
-7.8347077,-46.5155,Graduate
-21.169022,7.4800963,Dropout
-24.328175,53.957638,Dropout
23.26964,-4.6537027,Dropout
47.165455,-17.811457,Graduate
-60.6972,1.1122586,Dropout
51.603687,-50.01317,Graduate
-74.85741,22.872469,Enrolled
22.047943,23.852169,Graduate
-12.588045,-25.92134,Graduate
43.02793,20.499804,Dropout
3.6087768,55.484684,Graduate
-23.885118,53.93526,Dropout
23.263464,-42.79818,Graduate
0.5964985,-18.928482,Graduate
4.57141,-25.732271,Dropout
-6.7103524,-41.631355,Enrolled
-21.724642,39.245644,Graduate
-13.703737,-74.75136,Graduate
21.486925,-14.513445,Dropout
-47.821285,-46.653328,Graduate
2.8542743,-22.082539,Enrolled
28.29309,-13.76598,Enrolled
-9.987221,-40.24694,Graduate
24.808006,18.707842,Enrolled
33.65046,66.08439,Graduate
34.10407,70.4689,Enrolled
5.0599847,-17.210522,Graduate
6.051636,-31.612371,Graduate
-12.530907,-34.900463,Graduate
-3.7069464,-16.557829,Dropout
-15.742355,3.7863064,Dropout
15.136758,-2.508883,Graduate
52.34488,-51.654854,Dropout
73.71587,-9.80465,Graduate
-9.957069,21.108559,Enrolled
-33.921272,13.1929865,Dropout
-25.623018,-10.524279,Graduate
-21.313057,-24.72447,Graduate
29.609623,-30.434542,Dropout
-5.4226274,23.39065,Graduate
-9.224967,-20.7575,Dropout
2.2215781,-27.830189,Dropout
11.42525,24.695179,Dropout
-15.046072,18.35669,Dropout
-5.166224,-9.705508,Graduate
21.93893,2.0076692,Enrolled
21.65925,-33.73084,Graduate
-26.533894,-30.61015,Graduate
56.94371,-46.62611,Graduate
43.11444,-19.9387,Graduate
-29.37311,3.6750438,Dropout
47.135525,-48.586273,Graduate
48.569702,-46.25225,Graduate
11.401232,-26.773718,Graduate
-33.053932,10.8510275,Dropout
57.335003,-44.22795,Enrolled
25.72322,-54.808315,Graduate
25.75263,-29.466906,Graduate
-1.2985094,18.65248,Graduate
-54.499775,46.67077,Graduate
44.36083,21.541456,Enrolled
-14.504136,-21.556149,Graduate
-17.44461,-71.16432,Graduate
25.733986,7.1517076,Graduate
20.645931,-32.392826,Graduate
27.075294,-14.3392105,Graduate
34.788807,66.994545,Enrolled
17.182354,-65.29006,Graduate
6.431213,53.86585,Graduate
-48.22629,-48.21764,Graduate
0.5597645,-22.619648,Graduate
-8.510014,14.767982,Enrolled
34.595802,71.38769,Graduate
25.233496,-6.6616936,Graduate
15.489622,-58.292698,Dropout
18.847393,-59.850777,Graduate
-28.284391,16.60797,Dropout
-10.915448,7.3007092,Dropout
23.944778,-61.769695,Graduate
22.599964,-20.962748,Graduate
30.798489,76.24573,Graduate
-6.4216046,-27.226341,Graduate
-18.052624,-69.069435,Graduate
40.051865,7.890348,Graduate
41.61916,18.561167,Graduate
55.36557,-42.785122,Graduate
33.09303,69.93052,Graduate
8.9011965,44.288273,Graduate
-35.361427,12.1923895,Dropout
8.292163,57.898323,Graduate
-11.907721,19.199137,Graduate
23.639608,-59.740143,Graduate
4.462579,36.619286,Dropout
-46.816223,-48.496334,Graduate
35.523193,-26.665194,Graduate
-10.316953,20.984875,Dropout
14.020281,-30.127623,Graduate
2.727074,-22.106728,Graduate
6.398342,53.256863,Dropout
18.613396,-3.896076,Enrolled
-0.026048817,-16.500286,Graduate
8.938272,-3.700474,Enrolled
-16.369236,-74.718376,Graduate
32.6797,19.524515,Graduate
11.179999,-51.05585,Dropout
-14.556542,21.400826,Enrolled
-6.8755574,-75.13564,Dropout
31.708044,24.168497,Dropout
-10.619095,-11.523418,Enrolled
-13.649279,18.63228,Graduate
-2.860077,-50.787796,Enrolled
-23.133438,-32.311104,Enrolled
0.13914725,5.1865215,Enrolled
4.5460205,-40.75411,Dropout
-23.589869,1.677119,Dropout
-32.536743,22.56671,Dropout
-20.378386,-3.572341,Graduate
11.3203335,-26.101397,Graduate
-20.269182,55.341053,Dropout
12.284431,-21.064194,Graduate
26.883547,74.85702,Enrolled
41.460197,-45.562164,Dropout
-27.15875,-13.955764,Enrolled
-22.584597,-33.229637,Enrolled
43.127197,-46.91663,Dropout
41.918064,-12.109911,Graduate
-15.256101,-15.790361,Graduate
-4.0632763,-14.891515,Enrolled
17.313124,-33.959366,Dropout
24.125273,72.89809,Graduate
42.876587,12.428729,Enrolled
41.29273,20.15467,Graduate
-27.384153,-30.83174,Dropout
17.586302,41.780346,Graduate
-14.888259,-9.056387,Graduate
7.896318,-11.806438,Graduate
40.656322,8.983267,Graduate
32.604362,20.862236,Enrolled
-20.642487,12.888233,Dropout
4.0605717,-34.910286,Graduate
-18.958544,-15.343725,Dropout
41.699512,-0.1294807,Graduate
-30.347773,3.2815237,Dropout
-48.753624,25.77088,Dropout
21.707163,-10.042316,Graduate
-10.446563,24.432486,Graduate
-1.9388813,21.577034,Dropout
10.41637,15.607626,Dropout
6.3081,36.231903,Dropout
-0.05772822,-24.553389,Enrolled
-14.366953,18.614153,Graduate
-2.2910564,1.5415885,Enrolled
-60.01014,2.7634914,Dropout
-18.871525,-2.3986468,Enrolled
-58.308105,45.17646,Enrolled
20.646662,-1.9618019,Graduate
-39.930588,31.462,Enrolled
0.13091919,5.034801,Enrolled
11.7812395,-63.659256,Graduate
-54.01281,3.4248292,Dropout
13.562814,-56.42026,Graduate
10.741341,-15.326656,Enrolled
17.716127,30.835245,Enrolled
-34.011105,17.222212,Dropout
0.53611624,1.4153187,Graduate
30.814144,76.1173,Dropout
5.989258,52.510956,Dropout
22.799955,42.8404,Dropout
-56.868454,44.755455,Dropout
-32.850243,27.203814,Dropout
-24.996231,-1.7641374,Dropout
4.0357857,59.24026,Dropout
26.63471,65.78086,Enrolled
-20.338808,52.38389,Dropout
-57.40956,12.734833,Graduate
9.713185,-4.556714,Enrolled
8.272346,4.181726,Dropout
27.718449,22.324795,Dropout
-3.3981466,44.051334,Dropout
-25.23801,-4.870974,Enrolled
24.885399,-9.245474,Enrolled
-20.190865,52.444477,Dropout
50.727448,-4.369826,Dropout
29.874083,25.255402,Dropout
-41.18463,28.27907,Dropout
-18.59531,50.520035,Dropout
-1.456026,-29.826057,Graduate
-58.35624,12.364455,Dropout
1.0883605,33.802486,Dropout
-57.23984,8.428651,Dropout
13.031796,11.415873,Dropout
-57.779633,12.826305,Graduate
4.827113,8.463798,Graduate
0.21940474,1.4489331,Enrolled
-36.186504,35.19443,Dropout
1.934287,54.229156,Graduate
27.881548,71.33009,Enrolled
-30.260752,12.238451,Dropout
1.3196852,48.131832,Graduate
8.5228815,-3.1288502,Enrolled
-41.825367,18.985302,Dropout
-25.55851,34.6673,Graduate
28.726454,-11.467541,Graduate
-2.560262,-13.056521,Enrolled
-24.942976,30.297522,Dropout
23.555727,24.967834,Dropout
-11.394752,0.26136228,Graduate
4.8593698,29.187805,Dropout
-11.094582,-48.54039,Graduate
-20.450232,12.79364,Dropout
31.350014,-21.19446,Graduate
23.408293,-15.523571,Dropout
21.721315,24.38645,Graduate
15.643486,-3.749482,Graduate
-23.130863,11.22474,Dropout
28.811266,65.94301,Enrolled
-14.506035,-3.2253094,Enrolled
-29.094019,-35.342953,Enrolled
54.585327,-38.127754,Enrolled
7.9198403,5.5585165,Dropout
36.846294,-21.208202,Enrolled
-21.134052,51.466724,Dropout
-39.12273,67.05819,Dropout
-0.017901365,13.0098915,Dropout
32.420593,-14.931355,Graduate
17.33469,-33.798042,Graduate
6.449562,-13.182787,Graduate
-2.1002471,10.644575,Dropout
27.201088,73.43632,Graduate
16.12459,-4.394866,Graduate
-13.258488,-8.663223,Dropout
-60.73417,0.60224885,Dropout
-18.139929,37.926453,Dropout
-7.4975348,16.071712,Dropout
2.6542854,1.3582999,Graduate
-36.394703,61.982372,Dropout
1.5499438,4.5341864,Enrolled
-39.42169,30.321808,Dropout
-23.094967,-2.0375423,Enrolled
15.221629,12.998423,Graduate
-44.4654,23.58431,Dropout
25.510384,21.080746,Enrolled
-37.15989,29.54386,Dropout
-16.401857,19.76827,Graduate
-57.614075,45.251816,Dropout
1.8109491,31.79614,Dropout
-21.264332,5.327042,Dropout
0.7837024,-2.4676921,Graduate
-33.7163,-1.3256959,Dropout
-10.518899,-22.573784,Graduate
30.290981,-10.486684,Graduate
-29.97783,39.250072,Dropout
-19.736694,5.088488,Dropout
45.80124,-46.21328,Dropout
-11.973651,-10.073775,Enrolled
-24.82801,7.1854258,Dropout
12.49985,-57.174435,Enrolled
1.4784495,54.46805,Graduate
-37.306103,-2.392175,Graduate
40.130856,19.22517,Graduate
18.273428,46.86656,Graduate
2.7453809,4.604822,Enrolled
5.2959204,6.572639,Graduate
-48.724766,-50.638306,Dropout
-37.314323,61.96797,Graduate
7.683896,-9.318494,Graduate
30.243809,67.32068,Graduate
39.01476,15.334301,Graduate
-12.94308,-18.669943,Graduate
20.47832,11.486241,Dropout
49.81679,13.508361,Graduate
-8.37887,19.201694,Graduate
28.665112,71.53306,Dropout
41.37789,19.674162,Graduate
54.80217,-39.12231,Dropout
-32.370895,7.6652465,Enrolled
4.4240046,8.922897,Dropout
49.437195,-42.186085,Graduate
26.006638,70.19391,Enrolled
-4.9446783,-22.023535,Enrolled
5.0408454,5.91798,Graduate
1.6571221,57.85186,Enrolled
23.332472,23.28096,Graduate
6.729959,20.115,Enrolled
0.6493867,-3.152184,Dropout
2.6107826,0.23901166,Enrolled
-16.448492,18.444824,Graduate
-51.017815,-49.014153,Enrolled
25.13621,-6.788833,Enrolled
-8.155973,-9.972498,Enrolled
-17.421494,-4.606142,Dropout
-35.107647,-19.958918,Graduate
-34.778774,4.3940253,Dropout
28.56923,28.395452,Dropout
-12.302308,-22.987923,Graduate
5.5534477,-3.8182397,Graduate
44.533222,-24.106936,Graduate
18.056183,42.444073,Dropout
7.050903,52.177303,Enrolled
3.3051267,0.28611267,Enrolled
29.184048,72.13465,Graduate
53.1506,-43.837784,Enrolled
-20.480322,16.877771,Graduate
6.3062124,-57.828323,Dropout
-17.10846,3.960593,Dropout
-39.564796,13.331909,Dropout
3.366228,53.782284,Dropout
-26.611048,-18.237728,Enrolled
-2.9284735,10.634394,Dropout
34.65339,-22.727934,Graduate
-17.933046,-37.112076,Enrolled
11.6089115,14.205169,Dropout
15.586197,-14.75897,Enrolled
46.082527,11.6335945,Graduate
10.807558,-15.385699,Graduate
-43.50203,61.188923,Dropout
-40.16076,31.8816,Graduate
-33.67548,-21.227379,Dropout
-0.73327345,-11.957146,Graduate
-29.391228,12.288229,Dropout
-37.33458,30.598194,Graduate
-55.442566,45.45296,Graduate
-41.423172,55.803276,Dropout
1.7531612,30.052647,Dropout
-39.466194,30.33509,Dropout
-19.324854,52.375454,Dropout
0.5585457,35.671158,Dropout
-40.916664,30.568861,Enrolled
-1.1892508,34.783676,Graduate
-2.9055302,47.368954,Graduate
5.646882,25.941202,Dropout
-49.50823,-46.86418,Dropout
-4.5863385,52.212566,Graduate
16.748638,48.78997,Graduate
43.064384,47.80156,Enrolled
9.4726515,37.324875,Dropout
-58.68917,12.467995,Dropout
-24.893187,-2.4853756,Graduate
-20.348347,4.658671,Dropout
-17.072702,4.1162877,Dropout
-35.470005,2.49233,Dropout
-31.5366,25.670729,Dropout
-43.467785,24.678427,Graduate
-52.17151,2.7186055,Dropout
5.2560086,30.25288,Dropout
-9.303134,-51.716843,Graduate
-31.882668,-9.74515,Graduate
39.3681,-28.612736,Dropout
10.903093,-63.507153,Enrolled
-48.763496,17.895918,Enrolled
-4.6213627,-13.384828,Graduate
3.5555754,55.856796,Graduate
13.538209,-58.73898,Dropout
-9.023641,59.321266,Dropout
6.144516,36.18513,Dropout
-18.91202,10.795137,Dropout
-26.17535,35.587852,Enrolled
5.047936,32.61548,Dropout
-22.278149,59.541553,Graduate
4.15851,27.466995,Dropout
-23.276705,-1.260845,Enrolled
10.922617,44.236485,Dropout
-52.896507,13.513861,Graduate
-59.469513,2.8911211,Dropout
-14.16823,56.878727,Dropout
-20.518358,16.78707,Enrolled
-36.88728,8.718886,Dropout
29.731245,5.4110947,Graduate
-48.981182,-30.992464,Enrolled
18.511106,1.6569917,Dropout
25.514284,72.03561,Graduate
-25.690102,-1.0168298,Graduate
-24.01118,-20.178669,Enrolled
-15.941091,3.8695364,Dropout
-27.620426,-22.522291,Graduate
-49.199913,25.336828,Dropout
-13.496813,10.430947,Dropout
-2.292422,21.78835,Dropout
45.345352,-46.143547,Dropout
-36.50784,24.745989,Dropout
-56.962395,3.154975,Dropout
-15.366235,-15.616098,Enrolled
25.914177,74.236565,Enrolled
-2.6574075,5.6014113,Dropout
-43.993263,18.90268,Dropout
27.202368,65.02639,Enrolled
-58.618732,7.348299,Dropout
-1.6473554,-2.677035,Dropout
-22.791515,11.163269,Dropout
37.269917,18.900763,Graduate
-62.23749,8.784581,Dropout
0.9286754,61.19932,Graduate
-12.96591,-11.524799,Enrolled
5.3319745,-11.376402,Graduate
-28.252666,-31.645565,Dropout
-1.3544337,21.520504,Enrolled
-0.7050058,-17.912199,Graduate
-55.219273,47.495743,Graduate
15.677409,48.660007,Graduate
-45.875034,21.60636,Graduate
-42.724464,22.564287,Dropout
-36.280636,64.40188,Dropout
-13.784858,11.452881,Dropout
-17.623016,-66.207634,Enrolled
29.989084,21.193977,Graduate
15.358202,-15.028815,Enrolled
-29.516613,-17.530224,Enrolled
-25.779356,22.104235,Dropout
-48.72306,22.963257,Graduate
-12.173107,-46.98985,Graduate
-54.159996,2.999378,Graduate
-15.176306,20.327929,Graduate
-41.94438,29.619068,Graduate
75.00628,-9.034209,Dropout
-47.745464,-45.39661,Dropout
42.759876,48.42739,Graduate
-54.467056,46.69469,Graduate
3.0015802,58.622707,Graduate
30.326769,30.738825,Graduate
6.735599,-40.767113,Dropout
-13.929107,-73.43539,Graduate
-9.432835,-8.731084,Graduate
-28.153929,36.327496,Graduate
-13.738573,15.026564,Graduate
2.753362,52.96921,Graduate
-48.35447,-19.251574,Dropout
75.73968,-11.5622015,Enrolled
46.063858,17.296743,Graduate
-48.657803,-18.94601,Graduate
31.394844,-17.54836,Dropout
74.31901,-10.120042,Enrolled
4.6197257,-19.650578,Graduate
45.939255,-18.558569,Graduate
9.208251,-6.6564274,Graduate
37.897976,-28.650446,Graduate
-16.754694,-73.038376,Graduate
13.528663,7.8081675,Graduate
-14.987944,-76.58314,Graduate
-14.885163,5.500038,Dropout
15.704532,-45.274128,Dropout
25.003761,5.3351307,Graduate
22.11347,-57.873142,Dropout
-15.244209,-76.50187,Graduate
45.813683,10.577125,Graduate
-19.943052,-28.983658,Graduate
42.534782,-31.90332,Graduate
25.019218,75.25026,Graduate
1.5605097,-25.567558,Graduate
24.336487,20.150404,Enrolled
23.716722,-40.98096,Graduate
14.183769,-18.621553,Enrolled
-66.59663,-19.180073,Enrolled
-8.0009985,-6.87813,Graduate
-49.48995,-31.62488,Graduate
-8.240883,-16.182438,Graduate
-18.448883,54.48241,Dropout
-1.0120018,-18.64409,Dropout
6.655913,-20.41501,Graduate
-15.028771,6.549261,Dropout
30.433489,73.78346,Enrolled
47.226418,9.498991,Graduate
21.745638,-30.264345,Graduate
52.596123,-49.337326,Graduate
-2.5768187,-46.680275,Graduate
23.040924,-17.839922,Dropout
-47.55438,-18.25629,Graduate
44.56229,-9.85114,Enrolled
